site_id,common_name,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
RRRI,adelie penguin,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1892.25,1964.5,2036.75,2109.0,2181.25,2253.5,2325.75,2398.0,2470.25,2542.5,2614.75,2687.0,2759.25,2831.5,2903.75,2976.0,3048.25,3120.5,3192.75,3265.0,3337.25,3409.5,3481.75,3554.0,3595.2,3636.4,3677.6,3718.8,3760.0,3760.0
RUDM,chinstrap penguin,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0
RUGG,chinstrap penguin,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,2941.36,2882.72,2824.08,2765.44,2706.8,2648.16,2589.52,2530.88,2472.24,2413.6,2354.96,2296.32,2237.68,2179.04,2120.4,2061.76,2003.12,1944.48,1885.84,1827.2,1768.56,1709.92,1651.28,1592.64,1534.0,1664.0,1439.0
RUMP,adelie penguin,473.0,473.0,473.0,473.0,473.0,473.0,473.0,1145.0,1534.0,1200.0,1550.0,1224.0,1450.0,1537.0,2270.0,1338.0,1893.0,1498.0,1485.0,1760.0,1380.0,1466.0,1695.0,1433.0,2288.0,2549.0,2006.0,1882.0,3111.0,3080.0,3515.0,3515.0,3515.0,3515.0,3515.0,3515.0,3515.0,3515.0,3515.0,3515.0
RZEP,chinstrap penguin,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0,6430.0
SABR,adelie penguin,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3489.4375,3507.875,3526.3125,3544.75,3563.1875,3581.625,3600.0625,3618.5,3636.9375,3655.375,3673.8125,3692.25,3710.6875,3729.125,3747.5625,3766.0,3981.6,4197.2,4412.8,4628.4,4844.0,4844.0,4844.0,4844.0,4844.0,4844.0,4844.0,4844.0,4844.0
SABR,chinstrap penguin,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.2307692308,26.4615384615,27.6923076923,28.9230769231,30.1538461538,31.3846153846,32.6153846154,33.8461538462,35.0769230769,36.3076923077,37.5384615385,38.7692307692,40.0
SADD,chinstrap penguin,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
SAND,chinstrap penguin,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
SANE,gentoo penguin,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,154.318181818,158.636363636,162.954545455,167.272727273,171.590909091,175.909090909,180.227272727,184.545454545,188.863636364,193.181818182,197.5,201.818181818,206.136363636,210.454545455,214.772727273,219.090909091,223.409090909,227.727272727,232.045454545,236.363636364,240.681818182,245.0,245.0,245.0,245.0
SAPT,chinstrap penguin,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0,10250.0
SART,chinstrap penguin,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
SAXU,adelie penguin,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
SAXU,gentoo penguin,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
SCUL,adelie penguin,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0,54499.0
SEAL,chinstrap penguin,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
SEFB,adelie penguin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
SEGI,chinstrap penguin,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
SELV,chinstrap penguin,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,139.5,146.0,164.5,183.0,138.5,106.0
SELV,gentoo penguin,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,258.0,429.0,422.5,416.0,258.0,447.0
SENT,adelie penguin,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,127.653846154,136.307692308,144.961538462,153.615384615,162.269230769,170.923076923,179.576923077,188.230769231,196.884615385,205.538461538,214.192307692,222.846153846,231.5,240.153846154,248.807692308,257.461538462,266.115384615,274.769230769,283.423076923,292.076923077,300.730769231,309.384615385,318.038461538,326.692307692,335.346153846,344.0,344.0,344.0
SEPR,adelie penguin,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,351.904761905,378.80952381,405.714285714,432.619047619,459.523809524,486.428571429,513.333333333,540.238095238,567.142857143,594.047619048,620.952380952,647.857142857,674.761904762,701.666666667,728.571428571,755.476190476,782.380952381,809.285714286,836.19047619,863.095238095,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0
SERA,chinstrap penguin,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
SEWE,adelie penguin,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
SGUE,chinstrap penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHAG,chinstrap penguin,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0
SHEE,adelie penguin,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0,7587.0
SHEI,adelie penguin,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0,28934.0
SHEN,adelie penguin,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0
SHEP,adelie penguin,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0
SHIL,chinstrap penguin,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
SHIN,adelie penguin,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3205.0,3150.33333333,3095.66666667,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0
SHIR,chinstrap penguin,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,20800.0,19505.45,18210.9,16916.35,15621.8,14327.25,13032.7,11738.15,10443.6,9149.05,7854.5,7776.5,8177.5,8485.0,8478.0,7019.0,5144.0,5627.5,4615.0,5048.0,4921.5,2083.5,4179.0,4050.5,4215.0,4215.0,4215.0,4215.0
SHIR,gentoo penguin,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,753.5,860.0,921.5,1040.5,1170.5,984.0,908.75,833.5,875.5,982.5,868.5,577.0,944.5,859.0,870.0,870.0,870.0,870.0
SHIS,chinstrap penguin,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0
SHLY,adelie penguin,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12861.0,12898.952381,12936.9047619,12974.8571429,13012.8095238,13050.7619048,13088.7142857,13126.6666667,13164.6190476,13202.5714286,13240.5238095,13278.4761905,13316.4285714,13354.3809524,13392.3333333,13430.2857143,13468.2380952,13506.1904762,13544.1428571,13582.0952381,13620.047619,13658.0,13658.0,13658.0,13658.0
SIGA,adelie penguin,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,28.0,18.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
SIMS,adelie penguin,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0
SKIL,chinstrap penguin,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
SKOT,gentoo penguin,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,295.0,290.0,285.0,280.0,275.0,270.0,265.0,260.0,255.0,250.0,245.0,240.0,235.0,230.0,225.0,220.0,215.0,210.0,205.0,200.0,195.0,190.0,214.333333333,238.666666667,263.0,287.333333333,371.0
SMAL,chinstrap penguin,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
SMAT,chinstrap penguin,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0
SMIG,adelie penguin,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0
SMIG,chinstrap penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.137931034483,0.206896551724,0.275862068966,0.344827586207,0.413793103448,0.48275862069,0.551724137931,0.620689655172,0.689655172414,0.758620689655,0.827586206897,0.896551724138,0.965517241379,1.03448275862,1.10344827586,1.1724137931,1.24137931034,1.31034482759,1.37931034483,1.44827586207,1.51724137931,1.58620689655,1.65517241379,1.72413793103,1.79310344828,1.86206896552,1.93103448276,2.0,2.0
SMIT,chinstrap penguin,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
SOMI,adelie penguin,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1245.72,1214.44,1183.16,1151.88,1120.6,1089.32,1058.04,1026.76,995.48,964.2,932.92,901.64,870.36,839.08,807.8,776.52,745.24,713.96,682.68,651.4,620.12,588.84,557.56,526.28,495.0,491.4,487.8,484.2,480.6,477.0,477.0
SPBL,chinstrap penguin,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4328.68,4157.36,3986.04,3814.72,3643.4,3472.08,3300.76,3129.44,2958.12,2786.8,2615.48,2444.16,2272.84,2101.52,1930.2,1758.88,1587.56,1416.24,1244.92,1073.6,902.28,730.96,559.64,388.32,217.0,217.0,217.0
SPER,chinstrap penguin,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,192.857142857,185.714285714,178.571428571,171.428571429,164.285714286,157.142857143,150.0,142.857142857,135.714285714,128.571428571,121.428571429,114.285714286,107.142857143,100.0,92.8571428571,85.7142857143,78.5714285714,71.4285714286,64.2857142857,57.1428571429,50.0,42.8571428571,35.7142857143,28.5714285714,21.4285714286,14.2857142857,7.14285714286,0.0
SPIG,chinstrap penguin,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,2870.1,2740.2,2610.3,2480.4,2350.5,2220.6,2090.7,1960.8,1830.9,1701.0,1619.13333333,1537.26666667,1455.4,1373.53333333,1291.66666667,1209.8,1127.93333333,1046.06666667,964.2,882.333333333,800.466666667,718.6,636.733333333,554.866666667,473.0,575.0,546.0,450.0,387.0,509.5,503.5
SPIN,chinstrap penguin,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0
SPIP,chinstrap penguin,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,209.933333333,213.866666667,217.8,221.733333333,225.666666667,229.6,233.533333333,237.466666667,241.4,245.333333333,249.266666667,253.2,257.133333333,261.066666667,265.0,206.5,148.0,111.0,77.5,44.0,108.0
SPIP,gentoo penguin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPLI,chinstrap penguin,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SPNW,chinstrap penguin,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,14614.08,14228.16,13842.24,13456.32,13070.4,12684.48,12298.56,11912.64,11526.72,11140.8,10754.88,10368.96,9983.04,9597.12,9211.2,8825.28,8439.36,8053.44,7667.52,7281.6,6895.68,6509.76,6123.84,5737.92,5352.0,5352.0,5352.0
SPRI,chinstrap penguin,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,81.4285714286,77.8571428571,74.2857142857,70.7142857143,67.1428571429,63.5714285714,60.0,77.1428571429,94.2857142857,111.428571429,128.571428571,145.714285714,162.857142857,180.0,174.615384615,169.230769231,163.846153846,158.461538462,153.076923077,147.692307692,142.307692308,136.923076923,131.538461538,126.153846154,120.769230769,115.384615385,110.0,110.0,110.0,110.0
SPRO,adelie penguin,7021.0,7021.0,7021.0,7021.0,7021.0,6833.90625,6646.8125,6459.71875,6272.625,6085.53125,5898.4375,5711.34375,5524.25,5337.15625,5150.0625,4962.96875,4775.875,4588.78125,4401.6875,4214.59375,4027.5,3840.40625,3653.3125,3466.21875,3279.125,3092.03125,2904.9375,2717.84375,2530.75,2343.65625,2156.5625,1969.46875,1782.375,1595.28125,1408.1875,1221.09375,1034.0,1034.0,1034.0,1034.0
SPRO,chinstrap penguin,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0
SPTR,chinstrap penguin,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,44.5,13.0,27.0,41.0,20.0,96.5
SPUI,chinstrap penguin,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0
STAC,gentoo penguin,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
STAN,adelie penguin,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0,3227.0
STEE,chinstrap penguin,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
STEI,adelie penguin,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1150.4137931,1124.82758621,1099.24137931,1073.65517241,1048.06896552,1022.48275862,996.896551724,971.310344828,945.724137931,920.137931034,894.551724138,868.965517241,843.379310345,817.793103448,792.206896552,766.620689655,741.034482759,715.448275862,689.862068966,664.275862069,638.689655172,613.103448276,587.517241379,561.931034483,536.344827586,510.75862069,485.172413793,459.586206897,434.0,434.0,434.0,434.0
STEN,adelie penguin,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1444.44444444,1388.88888889,1333.33333333,1277.77777778,1222.22222222,1166.66666667,1111.11111111,1055.55555556,1000.0,944.444444444,888.888888889,833.333333333,777.777777778,722.222222222,666.666666667,611.111111111,555.555555556,500.0,444.444444444,388.888888889,333.333333333,277.777777778,222.222222222,166.666666667,111.111111111,55.5555555556,0.0,0.0,0.0,0.0
STEN,chinstrap penguin,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
STER,chinstrap penguin,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1013.81818182,927.636363636,841.454545455,755.272727273,669.090909091,582.909090909,496.727272727,410.545454545,324.363636364,238.181818182,152.0,142.192307692,132.384615385,122.576923077,112.769230769,102.961538462,93.1538461538,83.3461538462,73.5384615385,63.7307692308,53.9230769231,44.1153846154,34.3076923077,24.5,24.5,24.5,24.5
STER,gentoo penguin,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,491.363636364,532.727272727,574.090909091,615.454545455,656.818181818,698.181818182,739.545454545,780.909090909,822.272727273,863.636363636,905.0,1070.0,1235.0,1400.0,1565.0,1730.0,1895.0,2060.0,2225.0,2390.0,2555.0,2720.0,2885.0,3050.0,3050.0,3050.0,3050.0
