SIMS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14784.0,
SKIL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKOT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,371.0
SMAL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMAT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,11500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIG,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,
SMIG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
SOMI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,477.0,
SPBL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,
SPER,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
SPIG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,1701.0,,,,,,,,,,,,,,,473.0,,546.0,450.0,459.0,510.0,484.0
SPIN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,
SPIP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,265.0,,148.0,,,44.0,108.0
SPIP,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
SPLI,chinstrap penguin,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPNW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352.0,,
SPRI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,60.0,,,,,,,180.0,,,,,,,,,,,,,110.0,,,
SPRO,adelie penguin,,,,,,,,,,,,,,,,,,,,7021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.0,,,
SPRO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPTR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,13.0,,42.0,20.0,113.0
SPTR,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPUI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAC,gentoo penguin,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STEE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STEI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,,,
STEN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
STEN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STER,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,152.0,,,,,,,,,,,,,33.0,,,
STER,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,905.0,,,,,,,,,,,,,3305.0,,,
STIG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,9658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOK,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,18412.0,,,,17000.0,16500.0,,15491.0,14554.0,,,,,,,,,,,,,,,,,,,777.0,,1083.0,,,1003.0,
STRA,chinstrap penguin,,,,,,,,,,,,,,,200.0,,,,,,,495.0,,,,350.0,500.0,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,
STRA,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,2584.0,,,,1900.0,2500.0,,2584.0,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,
STUR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,
SVEN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,29536.0,,31580.0,,,39567.0,,35037.0,,19587.0,,,,,,25562.0,,23896.0,,,22617.0,,,,,30853.0,,,,29270.0,,,44571.0
SVIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,18065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TART,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,20494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAYH,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500.0,,,,,6450.0,,,,4156.0,,,
TAYL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,598.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENM,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,
TETR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,258.0
THOR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,917.0,,,,,,,
THUN,chinstrap penguin,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIEA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TINW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TISW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIWE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORG,adelie penguin,,,,,,,,,,,,,,,,,,,,,8750.0,8723.0,,5523.0,8732.0,,8483.0,8528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORG,chinstrap penguin,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
TOWW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIA,gentoo penguin,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,6308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUA,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,
TRUN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,
TRUN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
TRYN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13789.0,,
TSIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,6202.0,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,
TTOE,chinstrap penguin,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTUR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,4150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUPI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,
TURR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,102.0,
TURR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,46.0,22.0
TUXE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,188.0
TWIN,chinstrap penguin,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXRX,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
UCHA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,2104.0,1613.0,1871.0,,,,,,,1191.0,1035.0,1020.0,,1143.0,,879.0,870.0,745.0,,,,,,,,,,,,,,,,,
UFSI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,,,,,
UIP1,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UIP2,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,
UIP3,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,
UIPN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6893.0,,,
UNGE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,305.0,,,
UNN2,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
UNN7,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.0,,,
USEF,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,160.0,,,130.0,186.0,,175.0,,,
USEF,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,1861.0,,,1432.0,1464.0,,,,,
VAIS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALE,chinstrap penguin,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAPO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19177.0,,
VERN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21.0,51.0,,,,206.0,
VESN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,61739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45497.0,
VESS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,132049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101297.0,,
VIEU,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,
VORT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319.0,,2665.0,,,
WAIT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,,,,
WALK,chinstrap penguin,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,8.0,,,8.0,4.0,,,,,,0.0,,,,4.0,,2.0,,5.0,3.0
WATE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.0,,,,,,,2456.0,,,,2681.0,,,2509.0,3154.0,3118.0
WATT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.0,,
WAYA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5997.0,,
WEDD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28507.0,,,
WEDD,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
WELC,chinstrap penguin,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
WHEA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,2098.0,2574.0,2816.0,,2815.0,,,1733.0,1886.0,2118.0,2710.0,,,,,1513.0,,,,,,,,5847.0,,,,1942.0,,,2037.0
WHTY,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9407.0,,,,,,,,,,,,,,,,,,,,,10821.0,,,
WIDE,adelie penguin,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIDE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILD,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,
WILD,gentoo penguin,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINK,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,
WINK,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
WITH,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOOD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,1802.0,,,2491.0,,1792.0,,1316.0,,,1960.0,1995.0,,,,,,,,,,,,,,,2292.0,,,
WOPT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10481.0,,,
WORL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPEC,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,985.0,,,,,,,,,,462.0,462.0,,,,,,,,,,392.0,,,,,,4653.0,,,
WPEC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,11250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPEC,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
WPWC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSAD,chinstrap penguin,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WYAT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,,
YALO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,5865.0,,,,,,,,,,,,,,,,,,,,,4249.0,,,,,2837.0,2951.0,2555.0,,2411.0,2930.0
YALO,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,15.0,,,23.0,,,28.0,25.0
YANK,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,2500.0,,,4751.0,3974.0,,3804.0,4918.0,,,,4817.0,,,,,4803.0,5499.0
YOUN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAWA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIGZ,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
